날짜,GK_ID,피슈팅,선방
2026-04-13,517211738,2,2
2026-04-13,836230621,7,4
2026-04-13,300212831,6,0
2026-04-12,300207557,7,3
2026-04-12,836230621,6,3
2026-04-12,836230621,1,0
2026-04-12,324024630,5,1
2026-04-12,834220901,2,2
2026-04-12,283186153,3,2
2026-04-12,300194404,4,2
2026-04-12,834220901,11,8
2026-04-12,324024630,12,8
2026-04-12,834220901,9,5
2026-04-12,834210257,3,2
2026-04-12,834220901,3,0
2026-04-12,834220901,5,2
2026-04-12,845233267,4,2
2026-04-12,324024630,6,3
2026-04-12,834220901,6,3
2026-04-11,300200389,2,0
2026-04-11,834220901,0,0
2026-04-11,834220901,10,5
2026-04-11,300234102,6,4
2026-04-13,206203042,5,2
2026-04-13,513186153,3,1
2026-04-09,206203042,3,2
2026-04-09,300258885,6,2
2026-04-09,206203042,4,1
2026-04-09,206203042,2,1
2026-04-08,206203042,2,0
2026-04-08,814223885,9,4
2026-04-08,206203042,5,2
2026-04-08,506230621,1,1
2026-04-04,206203042,1,1
2026-04-04,506215698,7,1
2026-04-04,206203042,4,2
2026-04-04,300259532,6,1
2026-04-04,300259532,6,3
2026-04-04,206203042,11,8
2026-04-04,206203042,4,2
2026-04-04,834190941,3,2
2026-04-12,291211738,3,1
2026-04-12,834210257,4,2
2026-04-12,834210257,4,2
2026-04-12,218199987,8,3
2026-04-12,834210257,2,1
2026-04-12,300192119,1,1
2026-04-11,265233306,5,2
2026-04-11,834210257,5,2
2026-04-11,237212831,6,4
2026-04-11,834210257,7,3
2026-04-11,834210257,3,1
2026-04-11,846212831,11,8
2026-04-04,834210257,3,2
2026-04-04,265234102,4,2
2026-04-04,834210257,5,1
2026-04-04,300224836,6,3
2026-04-04,854230621,4,2
2026-04-04,834210257,2,1
2026-04-14,251002147,2,1
2026-04-14,300228413,2,2
2026-04-14,206203042,7,2
2026-04-14,300228413,3,1
2026-04-14,500162835,5,2
2026-04-14,834230621,4,2
2026-04-14,810225116,9,8
2026-04-14,834230621,7,6
2026-04-14,207212831,2,2
2026-04-14,256051539,3,0
2026-04-14,825210257,5,4
2026-04-14,256051539,5,3
2026-04-14,300270821,2,0
2026-04-14,256051539,7,1
2026-04-13,517215698,2,0
2026-04-13,256051539,6,3
2026-04-13,829005479,4,3
2026-04-13,256051539,6,4
2026-04-13,300263887,3,1
2026-04-13,814194404,5,1
2026-04-12,237193105,5,0
2026-04-12,814194404,5,1
2026-04-12,206203775,4,0
2026-04-12,814194404,2,0
2026-04-12,852001179,6,0
2026-04-12,814194404,7,3
2026-04-12,300263063,1,1
2026-04-12,814194404,5,1
2026-04-14,517235840,10,5
2026-04-14,834190941,5,1
2026-04-13,283212151,6,1
2026-04-13,834190941,5,2
2026-04-13,834190941,5,1
2026-04-13,810234577,3,0
2026-04-13,293212432,6,5
2026-04-13,834190941,5,2
2026-04-13,834190941,6,2
2026-04-13,834246139,7,4
2026-04-13,834190941,4,2
2026-04-13,517252154,3,0
2026-04-12,834190941,6,5
2026-04-12,300259532,5,1
2026-04-12,834190941,7,0
2026-04-12,300238186,5,1
2026-04-12,300167495,6,1
2026-04-12,834190941,5,1
2026-04-14,300233934,1,1
2026-04-14,856228789,6,4
2026-04-14,300233934,3,3
2026-04-14,237193105,6,3
2026-04-14,300233934,4,1
2026-04-14,848167948,9,5
2026-04-14,206177683,2,1
2026-04-14,206024630,0,0
2026-04-14,300226753,9,5
2026-04-14,206024630,1,0
2026-04-14,217200110,5,1
2026-04-14,206024630,2,2
2026-04-14,206024630,7,3
2026-04-14,848225116,2,0
2026-04-14,206024630,1,1
2026-04-14,206024630,5,1
2026-04-14,206024630,3,2
2026-04-14,217201976,4,2
2026-04-14,810224987,4,0
2026-04-14,206024630,6,2
2026-04-14,206024630,4,1
2026-04-14,206024630,7,4
2026-04-14,834215698,4,1
2026-04-14,206024630,6,3
2026-04-14,517246657,6,2
2026-04-14,265233306,2,0
2026-04-14,517246657,10,8
2026-04-14,270221087,4,3
2026-04-14,517246657,2,0
2026-04-14,300259532,5,1
2026-04-14,517246657,4,2
2026-04-14,814234642,5,2
2026-04-14,300263204,10,4
2026-04-14,300192119,7,1
2026-04-12,300192119,3,0
2026-04-12,201192119,3,1
2026-04-12,264230621,7,1
2026-04-12,300192119,0,0
2026-04-12,300192119,4,1
2026-04-12,291262621,4,2
2026-04-14,300219836,3,1
2026-04-14,251192119,4,2
2026-04-14,206193080,10,6
2026-04-14,251192119,2,2
2026-04-14,829051539,3,0
2026-04-14,251192119,0,0
2026-04-14,201190053,7,2
2026-04-14,251192119,3,2
2026-04-14,502192119,6,0
2026-04-14,251192119,5,2
2026-04-14,825192448,7,5
2026-04-14,251192119,4,3
2026-04-14,834212831,10,1
2026-04-14,251192119,4,2
2026-04-13,206024630,4,2
2026-04-13,251192119,3,0
2026-04-13,251192119,10,5
2026-04-13,291262621,3,1
2026-04-14,814048940,4,2
2026-04-14,834240913,6,2
2026-04-14,253230621,3,0
2026-04-14,804262621,6,2
2026-04-14,827051539,6,3
2026-04-14,834240913,6,1
2026-04-14,834240913,5,2
2026-04-14,270234577,5,1
2026-04-14,300186153,0,0
2026-04-14,834240913,8,3
2026-04-14,289192119,2,2
2026-04-14,274192119,6,3
2026-04-14,289192119,5,4
2026-04-14,834210257,6,5
2026-04-15,291211738,0,0
2026-04-15,834242948,3,0
2026-04-15,834210257,3,1
2026-04-15,291211738,3,0
2026-04-15,291211738,4,0
2026-04-15,216162835,5,1
2026-04-15,246186569,4,1
2026-04-15,291211738,13,8
2026-04-14,291211738,4,3
2026-04-14,846212831,6,3
2026-04-14,291211738,6,3
2026-04-14,206024630,1,0
2026-04-14,291211738,4,0
2026-04-14,804263063,2,0
2026-04-14,291211738,5,4
2026-04-14,851220901,5,2
2026-04-14,291211738,5,2
2026-04-14,856228789,3,1
2026-04-13,300192119,3,0
2026-04-13,252162835,7,3
2026-04-13,252162835,5,3
2026-04-13,300212831,3,1
2026-04-12,216162835,6,3
2026-04-12,300258885,2,1
2026-04-12,216162835,8,4
2026-04-12,300262621,3,1
2026-04-12,216162835,3,1
2026-04-12,251192119,4,1
2026-04-12,851204935,4,0
2026-04-12,216162835,1,0
2026-04-12,246186569,0,0
2026-04-12,216162835,4,0
2026-04-12,216162835,6,5
2026-04-12,503167948,4,2
2026-04-12,216162835,4,1
2026-04-12,834220901,5,3
2026-04-13,242210257,7,1
2026-04-13,834230621,4,1
2026-04-13,265234102,7,3
2026-04-13,834230621,4,2
2026-04-12,252048940,7,3
2026-04-12,834230621,6,2
2026-04-11,237210257,2,0
2026-04-11,834230621,3,1
2026-04-11,265233306,3,1
2026-04-11,834230621,9,3
2026-04-11,265234102,3,2
2026-04-11,834230621,8,0
2026-04-11,234162835,6,3
2026-04-11,834230621,6,3
2026-04-11,829235073,5,3
2026-04-11,834230621,4,2
2026-04-11,300243311,4,1
2026-04-11,834230621,2,0
2026-04-12,825234642,5,2
2026-04-12,834246139,7,4
2026-04-12,825234642,7,5
2026-04-12,283230869,5,2
2026-04-12,825234642,5,1
2026-04-12,826205186,4,1
2026-04-12,214167495,7,1
2026-04-12,825234642,5,2
2026-04-14,293212432,2,0
2026-04-14,827048940,5,2
2026-04-12,834215698,2,2
2026-04-12,827048940,3,1
2026-04-12,300192119,6,5
2026-04-12,827048940,8,3
2026-04-12,834250753,1,0
2026-04-12,827048940,6,2
2026-04-12,256167495,4,1
2026-04-12,827048940,4,1
2026-04-12,265225116,7,3
2026-04-12,827048940,5,2
2026-04-12,852186153,2,0
2026-04-12,827048940,6,4
2026-04-12,264190941,3,0
2026-04-12,827048940,2,0
2026-04-12,265186153,6,4
2026-04-12,827048940,4,2
2026-04-13,300224003,3,2
2026-04-13,253167495,3,2
2026-04-13,300271918,4,1
2026-04-13,253167495,1,0
2026-04-13,300192448,9,3
2026-04-13,253167495,6,2
2026-04-12,289192119,6,2
2026-04-12,253167495,6,5
2026-04-12,828215698,7,3
2026-04-12,253167495,3,0
2026-04-12,253167495,6,3
2026-04-12,834235073,5,2
2026-04-12,246199987,6,1
2026-04-12,253167495,8,2
2026-04-12,256186153,5,3
2026-04-12,253167495,3,0
2026-04-12,253167495,5,5
2026-04-12,216230621,7,3
2026-04-12,291262621,0,0
2026-04-12,253167495,8,5
2026-04-15,804262621,4,3
2026-04-15,206203042,3,0
2026-04-15,256186153,5,3
2026-04-15,804262621,7,3
2026-04-15,804262621,4,2
2026-04-15,242186153,3,1
2026-04-15,804262621,4,0
2026-04-15,251192119,3,3
2026-04-15,804262621,8,3
2026-04-15,206203775,2,0
2026-04-15,804262621,6,3
2026-04-15,237212831,3,1
2026-04-15,845233267,8,4
2026-04-15,804262621,3,1
2026-04-15,300220901,4,3
2026-04-15,804262621,3,1
2026-04-15,280210257,2,0
2026-04-15,300228789,3,2
2026-04-15,300228789,9,5
2026-04-15,265233306,4,1
2026-04-15,201192119,6,0
2026-04-15,289051539,6,2
2026-04-15,289051539,1,1
2026-04-15,264190941,2,1
2026-04-15,289051539,0,0
2026-04-15,264190941,1,0
2026-04-15,289051539,5,1
2026-04-15,265192119,10,6
2026-04-15,289051539,5,2
2026-04-15,300215316,0,0
2026-04-15,289051539,4,1
2026-04-15,300193336,2,2
2026-04-14,517251752,4,2
2026-04-14,289051539,8,3
2026-04-13,289051539,5,1
2026-04-13,207193080,2,0
2026-04-15,217212831,10,4
2026-04-15,218200726,7,3
2026-04-15,218200726,4,1
2026-04-15,300263063,0,0
2026-04-15,218200726,5,2
2026-04-15,242194911,5,1
2026-04-15,218200726,7,4
2026-04-15,206024630,1,1
2026-04-15,218200726,3,0
2026-04-15,825192448,0,0
2026-04-15,234051539,3,0
2026-04-15,829235073,11,7
2026-04-15,234051539,1,0
2026-04-15,834220901,4,0
2026-04-15,234173373,6,5
2026-04-15,251192119,6,2
2026-04-15,251192119,6,1
2026-04-15,848225116,4,4
2026-04-15,251192119,10,4
2026-04-15,802167495,4,0
2026-04-15,834220901,5,3
2026-04-15,251192119,2,0
2026-04-15,234051539,2,1
2026-04-15,207210257,7,3
2026-04-15,834230621,7,4
2026-04-15,234051539,1,0
2026-04-15,234051539,5,2
2026-04-15,284188943,3,1
2026-04-14,234051539,2,0
2026-04-14,802200389,11,6
2026-04-14,234051539,7,1
2026-04-14,234162835,1,0
2026-04-14,827051539,7,2
2026-04-14,234051539,7,2
2026-04-14,234051539,3,0
2026-04-14,834230621,6,5
2026-04-15,283230621,2,0
2026-04-15,300210358,8,5
2026-04-15,283230621,3,2
2026-04-15,206203775,6,2
2026-04-15,283230621,6,2
2026-04-15,210193080,4,3
2026-04-15,283230621,8,5
2026-04-15,265186153,4,2
2026-04-15,283230621,7,3
2026-04-15,828200389,4,2
2026-04-14,283230621,2,1
2026-04-14,300233164,2,0
2026-04-14,283230621,4,3
2026-04-14,216192448,4,3
2026-04-14,283230621,8,6
2026-04-14,300206585,8,1
2026-04-14,283230621,3,1
2026-04-14,291262621,6,1
2026-04-15,834230621,4,0
2026-04-15,251164835,4,2
2026-04-15,251164835,5,1
2026-04-15,856259532,3,1
2026-04-15,270221087,0,0
2026-04-15,251164835,12,4
2026-04-15,206024630,4,1
2026-04-15,251164835,6,3
2026-04-15,251192119,8,3
2026-04-15,251164835,4,2
2026-04-15,517211738,8,3
2026-04-15,251164835,1,0
2026-04-15,251164835,3,1
2026-04-15,206024630,4,3
2026-04-13,251164835,7,3
2026-04-13,836230621,2,0
2026-04-12,251164835,3,2
2026-04-12,251167948,7,2
2026-04-15,251167495,4,2
2026-04-15,517251752,6,3
2026-04-15,251167495,7,3
2026-04-15,517251752,1,0
2026-04-15,802163587,0,0
2026-04-15,517251752,2,0
2026-04-15,826200389,9,6
2026-04-15,517251752,4,1
2026-04-15,517251752,2,0
2026-04-15,828215698,0,0
2026-04-15,820240091,5,3
2026-04-15,517251752,5,3
2026-04-15,242189117,10,5
2026-04-15,517251752,6,4
2026-04-15,300275317,7,1
2026-04-15,517251752,0,0
2026-04-11,834190941,5,2
2026-04-11,517251752,7,4
2026-04-15,264190941,5,1
2026-04-15,517185122,6,1
2026-04-15,844251752,5,3
2026-04-15,517185122,1,0
2026-04-15,300186569,6,2
2026-04-15,517185122,8,3
2026-04-15,300234102,0,0
2026-04-15,517185122,20,5
2026-04-15,206024630,6,1
2026-04-15,517185122,5,2
2026-04-15,256210257,5,1
2026-04-15,517185122,3,0
2026-04-15,246199987,2,1
2026-04-15,517185122,2,1
2026-04-15,324024630,6,4
2026-04-15,517185122,3,2
2026-04-15,256193105,5,3
2026-04-15,300220901,6,3
2026-04-15,256193105,7,3
2026-04-15,280167948,6,3
2026-04-15,256193105,2,0
2026-04-15,216190053,5,2
2026-04-14,256193105,2,1
2026-04-14,834230621,2,0
2026-04-14,256193105,2,0
2026-04-14,206177683,4,3
2026-04-13,256193105,2,2
2026-04-13,268051539,8,7
2026-04-13,256193105,8,3
2026-04-13,214024630,7,3
2026-04-13,256193105,6,3
2026-04-13,834230621,7,5
2026-04-13,256193105,7,2
2026-04-13,246173373,5,3
2026-04-15,300212831,2,0
2026-04-15,300243675,6,3
2026-04-15,829204883,4,0
2026-04-15,300243675,5,1
2026-04-13,246199987,5,0
2026-04-13,300243675,5,3
2026-04-13,272170597,2,1
2026-04-13,300243675,6,1
2026-04-13,251207998,6,3
2026-04-13,300243675,7,4
2026-04-13,216162835,2,0
2026-04-13,300243675,9,3
2026-04-13,834230621,2,0
2026-04-13,300243675,6,1
2026-04-12,242192448,8,4
2026-04-12,300243675,2,1
2026-04-12,300243675,3,1
2026-04-12,300243675,2,1
2026-04-15,207000488,10,3
2026-04-15,216200389,5,2
2026-04-15,207000488,7,2
2026-04-15,300192119,5,2
2026-04-15,207000488,5,3
2026-04-15,291262621,6,2
2026-04-15,207000488,6,3
2026-04-15,324024630,5,1
2026-04-08,829235073,6,3
2026-04-08,300192448,9,7
2026-04-08,300192448,6,3
2026-04-08,834220901,5,1
2026-04-08,300192448,5,4
2026-04-08,280243952,2,0
2026-04-08,300192448,3,0
2026-04-08,268051539,5,3
2026-04-08,834210257,7,2
2026-04-08,300192448,4,2
2026-04-15,300192119,5,1
2026-04-15,840215316,5,3
2026-04-15,300192119,9,2
2026-04-15,802167495,9,5
2026-04-15,300192119,5,1
2026-04-15,283192448,7,4
2026-04-15,273192119,6,2
2026-04-15,300192119,6,0
2026-04-15,300192119,5,4
2026-04-15,825206585,8,6
2026-04-15,300192119,7,4
2026-04-15,265225116,6,1
2026-04-15,829051539,6,4
2026-04-15,300192119,1,0
2026-04-15,300192119,4,2
2026-04-15,291211738,1,0
2026-04-15,264190941,6,2
2026-04-15,300192119,7,4
2026-04-15,300172203,6,1
2026-04-15,207193080,4,1
2026-04-14,207048940,5,2
2026-04-14,207193080,3,0
2026-04-13,206206585,5,1
2026-04-13,207193080,5,2
2026-04-11,256167495,4,0
2026-04-11,207193080,5,3
2026-04-10,291262621,5,2
2026-04-10,207193080,6,2
2026-04-09,207193080,9,4
2026-04-09,508215698,3,1
2026-04-09,207193080,5,2
2026-04-09,289051539,5,3
2026-04-08,207193080,5,2
2026-04-08,256186153,7,1
2026-04-08,206212831,0,0
2026-04-08,207193080,1,0
2026-04-15,300263063,4,0
2026-04-15,323186153,2,1
2026-04-15,511233306,4,0
2026-04-15,265234102,3,0
2026-04-15,300263063,2,2
2026-04-15,829212831,4,3
2026-04-15,511233306,4,3
2026-04-15,845230869,2,1
2026-04-15,511233306,2,1
2026-04-15,834220901,5,0
2026-04-15,300263063,2,0
2026-04-15,231024630,2,1
2026-04-15,234051539,10,5
2026-04-15,237212831,4,0
2026-04-15,237212831,8,3
2026-04-15,830210941,6,3
2026-04-15,237212831,4,3
2026-04-15,825051539,5,2
2026-04-10,844224836,8,4
2026-04-10,206024630,6,3
2026-04-10,844224836,4,1
2026-04-10,234167948,4,2
2026-04-10,265233306,8,4
2026-04-10,844224836,6,1
2026-04-09,844224836,4,1
2026-04-09,836167948,4,0
2026-04-08,216163587,5,1
2026-04-08,844224836,8,4
2026-04-08,844224836,8,5
2026-04-08,300192119,4,1
2026-04-15,256210257,3,1
2026-04-15,802163587,3,1
2026-04-15,506001179,4,0
2026-04-15,802163587,4,4
2026-04-15,825051539,6,4
2026-04-15,802163587,3,1
2026-04-15,829235073,2,1
2026-04-15,802163587,9,4
2026-04-15,300263204,4,1
2026-04-15,300262621,3,2
2026-04-15,300262621,5,3
2026-04-15,252051539,3,1
2026-04-15,207000001,5,0
2026-04-15,300262621,3,2
2026-04-15,300262621,7,3
2026-04-15,283230621,4,1
2026-04-15,214048940,7,3
2026-04-15,300262621,7,1
2026-04-15,210193080,1,1
2026-04-15,300262621,2,0
2026-04-15,231193080,1,0
2026-04-15,300262621,3,1
2026-04-15,206024630,3,2
2026-04-15,300262621,5,1
2026-04-14,300262621,6,3
2026-04-14,280212831,1,0
2026-04-15,256210257,4,2
2026-04-15,834212831,4,2
2026-04-15,256210257,7,2
2026-04-15,265233306,7,2
2026-04-15,256210257,3,1
2026-04-15,283192448,3,0
2026-04-15,846044897,3,2
2026-04-15,291220901,3,2
2026-04-15,846044897,6,4
2026-04-15,216200389,5,2
2026-04-15,846044897,5,4
2026-04-15,291262621,5,2
2026-04-15,840242948,6,3
2026-04-15,846044897,6,1
2026-04-15,846044897,1,1
2026-04-15,846212831,6,4
2026-04-15,846044897,9,5
2026-04-15,300199987,5,3
2026-04-14,846044897,6,1
2026-04-14,253192119,1,0
2026-04-14,846044897,2,0
2026-04-14,251048940,6,3
2026-04-14,846044897,7,3
2026-04-14,231168435,3,2
2026-04-15,251167495,6,0
2026-04-15,802051539,4,3
2026-04-15,300212831,4,1
2026-04-15,251167495,5,3
2026-04-15,251167495,5,3
2026-04-15,517192563,5,3
2026-04-15,268005479,5,3
2026-04-15,251167495,7,2
2026-04-14,251167495,6,3
2026-04-14,517200389,4,3
2026-04-14,251167495,3,0
2026-04-14,251192119,7,4
2026-04-14,251167495,5,3
2026-04-14,322146748,5,2
2026-04-14,270215223,6,2
2026-04-14,251167495,9,7
2026-04-14,251167495,6,3
2026-04-14,300212831,8,4
2026-04-15,251167495,7,4
2026-04-15,300186153,3,0
2026-04-15,251167495,11,8
2026-04-15,234192119,6,4
2026-04-15,251167495,5,3
2026-04-15,501193041,2,2
2026-04-15,206206585,3,0
2026-04-15,251167495,0,0
2026-04-15,251167495,11,5
2026-04-15,513186153,5,1
2026-04-15,251167495,4,3
2026-04-15,206164835,2,0
2026-04-15,251167495,4,1
2026-04-15,273180739,5,2
2026-04-15,515212831,7,4
2026-04-15,251167495,4,1
2026-04-15,251167495,2,1
2026-04-15,834192119,3,1
2026-04-15,256051539,4,1
2026-04-15,251167495,6,2
2026-04-15,851204935,8,5
2026-04-15,804262621,3,0
2026-04-10,206177683,7,2
2026-04-10,804262621,7,2
2026-04-10,834215698,3,1
2026-04-10,804262621,6,2
2026-04-10,804262621,5,0
2026-04-10,265234102,5,2
2026-04-09,802005479,6,6
2026-04-09,804262621,9,6
2026-04-06,231167495,5,5
2026-04-06,804262621,5,2
2026-04-06,300193080,5,1
2026-04-06,804262621,6,4
2026-04-06,804262621,3,0
2026-04-06,300269626,7,4
2026-04-15,251001179,3,3
2026-04-15,852186153,9,4
2026-04-14,828215698,9,6
2026-04-14,834192119,1,0
2026-04-14,834192119,3,0
2026-04-14,834230621,8,5
2026-04-14,834192119,4,2
2026-04-14,511228789,6,3
2026-04-13,300186153,6,3
2026-04-13,834192119,4,1
2026-04-13,834192119,2,1
2026-04-13,210231691,11,7
2026-04-13,834212831,10,7
2026-04-13,834192119,4,1
2026-04-10,834192119,3,0
2026-04-10,253241671,8,4
2026-04-10,834192119,6,2
2026-04-10,256210257,8,7
2026-04-14,300192448,8,3
2026-04-14,234192119,5,1
2026-04-14,300192448,7,4
2026-04-14,834230621,7,3
2026-04-14,300192448,4,0
2026-04-14,206177683,5,3
2026-04-14,300192448,7,4
2026-04-14,804263063,3,1
2026-04-14,242192119,9,3
2026-04-14,300192448,6,3
2026-04-14,300192448,7,2
2026-04-14,300230621,4,3
2026-04-14,300192448,4,1
2026-04-14,253167495,2,2
2026-04-14,300192448,7,3
2026-04-14,300233189,6,1
2026-04-14,300192448,8,4
2026-04-14,217234642,6,3
2026-04-14,300192448,8,3
2026-04-14,825212831,5,1
2026-04-14,251051539,8,3
2026-04-14,206024630,4,0
2026-04-14,845212831,6,3
2026-04-14,206024630,2,1
2026-04-14,237212831,3,0
2026-04-14,206024630,9,3
2026-04-14,207210257,4,3
2026-04-14,206024630,6,4
2026-04-14,246186569,3,1
2026-04-14,206024630,8,4
2026-04-14,260213951,5,2
2026-04-14,206024630,6,2
2026-04-14,218200726,7,5
2026-04-14,206024630,7,2
2026-04-14,206024630,2,1
2026-04-14,234193041,3,2
2026-04-14,206024630,8,5
2026-04-14,252178005,10,6
2026-04-14,256168435,5,1
2026-04-14,206024630,4,1
2026-04-14,283167495,2,0
2026-04-14,517230621,4,1
2026-04-14,283167495,2,1
2026-04-14,206177683,9,6
2026-04-14,834192119,7,2
2026-04-14,283167495,8,5
2026-04-14,835016254,3,1
2026-04-14,283167495,3,2
2026-04-14,283167495,5,2
2026-04-14,206024630,0,0
2026-04-14,265225116,0,0
2026-04-14,283167495,5,2
2026-04-14,834190941,6,3
2026-04-14,834212831,4,2
2026-04-14,265234102,4,1
2026-04-14,834212831,4,3
2026-04-14,251051539,8,6
2026-04-14,834212831,6,3
2026-04-14,264230621,3,2
2026-04-14,834212831,6,4
2026-04-14,825051539,1,0
2026-04-14,834212831,7,2
2026-04-14,848225116,5,3
2026-04-14,834212831,5,2
2026-04-14,280210257,7,2
2026-04-14,834212831,3,2
2026-04-14,836230621,5,2
2026-04-14,834212831,5,1
2026-04-14,300199987,4,0
2026-04-14,834212831,3,0
2026-04-11,210231691,6,3
2026-04-11,256199987,4,2
2026-04-11,256199987,3,0
2026-04-11,804250753,5,3
2026-04-11,300194404,3,1
2026-04-11,256199987,9,6
2026-04-11,300226753,5,4
2026-04-11,256199987,7,4
2026-04-11,291262621,5,2
2026-04-11,256199987,7,4
2026-04-11,848000488,4,2
2026-04-11,256199987,2,0
2026-04-11,825212831,6,2
2026-04-11,256199987,2,1
2026-04-11,300219836,5,2
2026-04-11,256199987,6,3
2026-04-11,300224836,9,4
2026-04-11,256199987,4,1
2026-04-13,804262621,6,1
2026-04-13,206210257,8,5
2026-04-13,206210257,6,1
2026-04-13,251167495,8,4
2026-04-11,300243830,5,0
2026-04-11,206210257,9,4
2026-04-11,270233934,5,2
2026-04-11,206210257,1,1
2026-04-11,300192119,6,1
2026-04-11,206210257,7,3
2026-04-11,206210257,6,1
2026-04-11,214167495,7,2
2026-04-11,206210257,6,2
2026-04-11,217203042,1,1
2026-04-11,300192119,5,2
2026-04-11,206210257,13,7
2026-04-11,834212831,8,3
2026-04-11,206210257,6,5
2026-04-14,300278394,6,4
2026-04-14,256210257,6,3
2026-04-12,300278394,3,1
2026-04-12,251192119,6,0
2026-04-12,834220901,3,0
2026-04-12,300278394,9,5
2026-04-12,300278394,7,3
2026-04-12,210230621,5,3
2026-04-11,300278394,4,0
2026-04-11,834223686,13,5
2026-04-11,300278394,3,0
2026-04-11,246199987,0,0
2026-04-11,300278394,4,0
2026-04-11,270233934,5,2
2026-04-11,300278394,5,1
2026-04-11,846212831,6,5
2026-04-11,300278394,7,4
2026-04-11,834235840,5,3
2026-04-11,300192119,6,3
2026-04-11,300278394,8,2
2026-04-13,300225116,5,3
2026-04-13,834210257,1,1
2026-04-13,834210257,8,4
2026-04-13,207212831,0,0
2026-04-13,834210257,4,2
2026-04-13,253177683,7,5
2026-04-13,834210257,4,2
2026-04-13,324024630,3,0
2026-04-13,217163264,7,4
2026-04-13,834210257,2,0
2026-04-13,284146748,7,2
2026-04-13,834210257,11,7
2026-04-13,834210257,4,2
2026-04-13,804262621,8,4
2026-04-09,256210257,7,3
2026-04-09,300220901,4,1
2026-04-15,851230872,9,4
2026-04-15,828215698,3,2
2026-04-14,851230872,3,0
2026-04-14,828212831,5,2
2026-04-14,851230872,11,7
2026-04-14,834212831,5,2
2026-04-14,851230872,5,1
2026-04-14,517205186,3,3
2026-04-14,851230872,1,0
2026-04-14,827051539,8,6
2026-04-14,201167495,1,0
2026-04-14,851230872,0,0
2026-04-14,851230872,4,1
2026-04-14,834230621,7,1
2026-04-14,851230872,3,1
2026-04-14,206210257,6,1
2026-04-14,828212831,5,3
2026-04-14,834192119,4,3
2026-04-14,828212831,5,4
2026-04-14,246173373,5,4
2026-04-14,828192448,8,4
2026-04-14,825192448,6,2
2026-04-14,846212831,8,5
2026-04-14,828192448,6,3
2026-04-14,828192448,4,2
2026-04-14,852186153,5,3
2026-04-14,517223885,7,6
2026-04-14,828192448,2,2
2026-04-13,256167495,5,4
2026-04-13,848252154,5,1
2026-04-15,251168435,1,1
2026-04-15,218199987,3,2
2026-04-15,218199987,4,1
2026-04-15,256167495,6,3
2026-04-15,218199987,5,4
2026-04-15,829235073,3,3
2026-04-15,826226753,5,2
2026-04-15,218199987,4,1
2026-04-15,234051539,7,7
2026-04-15,829226753,3,1
2026-04-15,829226753,3,1
2026-04-15,251002147,6,3
2026-04-15,207000488,2,2
2026-04-15,829226753,3,1
2026-04-14,829226753,8,2
2026-04-14,217212831,4,3
2026-04-14,829226753,3,2
2026-04-14,834190941,2,1
2026-04-14,829226753,0,0
2026-04-14,836005479,4,0
2026-04-14,829226753,3,2
2026-04-14,851230872,7,3
2026-04-14,829226753,4,2
2026-04-14,234150724,3,2
2026-04-14,829226753,2,0
2026-04-14,265225116,5,2
2026-04-14,845140233,2,0
2026-04-14,256199987,5,4
2026-04-14,291220901,0,0
2026-04-14,845140233,5,1
2026-04-14,845140233,6,2
2026-04-14,828212831,1,0
2026-04-14,206177683,4,1
2026-04-14,845140233,2,0
2026-04-14,216234642,4,2
2026-04-14,845140233,6,4
2026-04-08,265234102,2,0
2026-04-08,251192119,7,2
2026-04-04,265234102,6,1
2026-04-04,283230621,4,0
2026-03-30,513215698,3,2
2026-03-30,265234102,5,2
2026-03-29,265234102,5,2
2026-03-29,300192119,10,7
2026-03-19,265234102,7,4
2026-03-19,264230621,7,3
2026-03-19,246186569,4,2
2026-03-19,265234102,10,6
2026-03-18,265234102,7,4
2026-03-18,834220901,5,4
2026-03-18,517202811,6,2
2026-03-18,265234102,6,3
2026-03-16,273186153,9,5
2026-03-16,265234102,9,4
2026-04-14,280210257,3,3
2026-04-14,845230869,4,0
2026-04-14,280210257,6,1
2026-04-14,206186153,4,0
2026-04-14,280210257,19,7
2026-04-14,300243952,0,0
2026-04-14,206024630,4,3
2026-04-14,217177683,4,0
2026-04-14,280210257,2,0
2026-04-14,206167495,3,3
2026-04-14,280210257,7,1
2026-04-14,214212831,1,1
2026-04-14,280210257,5,3
2026-04-14,270233934,0,0
2026-04-14,280210257,3,2
2026-04-14,853232065,4,2
2026-04-14,848167948,3,2
2026-04-14,280210257,6,2
2026-04-14,834220901,1,1
2026-04-14,848051539,2,1
2026-04-13,515192563,8,1
2026-04-13,834220901,6,3
2026-04-13,300263887,6,4
2026-04-13,834220901,4,1
2026-04-14,828202811,4,2
2026-04-14,804263063,7,3
2026-04-14,828167948,5,2
2026-04-14,828202811,7,3
2026-04-14,828202811,8,5
2026-04-14,264230621,7,2
2026-04-14,828202811,1,0
2026-04-14,828215698,7,4
2026-04-14,826200389,6,5
2026-04-14,828202811,4,1
2026-04-14,828202811,5,3
2026-04-14,216234642,12,4
2026-04-14,828202811,2,1
2026-04-14,852223885,12,7
2026-04-14,256051539,6,2
2026-04-14,828202811,5,3
2026-04-14,828202811,5,2
2026-04-14,252162835,1,0
2026-04-15,828192119,3,1
2026-04-15,206192448,6,3
2026-04-15,828192119,4,2
