GK_ID,피슈팅,선방
206024630,4,1
834230621,0,0
846212831,4,1
834230621,3,0
217203042,6,2
834230621,4,1
806212432,7,1
834230621,3,0
834230621,6,1
834230621,6,1
260243952,8,4
810235073,4,2
251192119,4,1
810235073,6,3
206177683,2,1
810235073,4,3
517185122,1,0
810235073,6,0
265233306,3,1
810235073,6,4
300200389,1,0
852223885,5,3
804262621,4,1
300200389,5,1
852186153,6,2
300200389,6,3
834230621,4,0
300200389,1,1
300243675,2,0
300200389,4,1
300167495,5,0
300200389,1,0
300200389,7,2
834220901,7,4
284179783,4,0
300200389,3,1
825210257,4,1
216192448,7,2
216192448,3,2
216192448,4,1
270234577,7,4
216192448,5,3
283230621,2,0
216192448,8,4
201192119,3,1
216192448,4,3
300243675,4,2
216192448,1,0
300212442,6,3
216192448,4,2
216192448,5,1
828200389,2,2
216192448,8,3
265233306,5,0
834240913,9,5
216192448,6,2
300193080,4,2
234173373,3,2
517254803,6,3
234173373,7,4
828192119,1,0
234173373,7,3
221189342,6,2
234173373,6,3
834242948,6,3
234173373,5,3
234173373,5,2
300240913,9,7
300246139,6,3
234173373,3,2
234173373,6,5
848167948,7,4
834235840,5,1
234173373,1,0
237199987,9,7
283186153,5,3
237199987,7,4
201192119,6,4
515228413,3,0
237199987,5,2
237199987,2,0
840215316,4,1
210193080,5,1
237199987,6,1
237199987,5,3
256186569,4,0
237199987,7,4
206024630,2,0
237199987,0,0
300259532,1,0
237210257,1,0
237199987,4,2
217203042,4,2
300192448,2,0
237192119,5,3
300192448,3,2
252051539,7,3
300192448,5,3
836230621,7,3
300192448,5,1
856228789,1,0
300192448,5,2
300212831,3,1
300192448,6,4
834202811,7,3
300192448,4,2
324024630,4,3
300192448,5,1
844266282,5,1
300192448,2,0
225221912,7,2
300192448,6,4
844224836,6,5
251178005,3,1
251178005,5,3
828192119,4,2
251178005,7,2
825212831,6,2
231024630,1,0
851220901,5,2
851220901,6,4
280215698,2,2
851220901,2,1
206024630,4,3
851220901,3,0
517223885,1,1
851220901,5,3
300254803,10,5
851220901,3,0
280230621,3,1
251002147,2,0
851220901,4,1
851220901,4,2
270234577,5,1
300167495,1,0
265234102,5,1
206203775,4,2
265234102,4,3
324024630,3,1
265234102,3,2
233192119,2,1
265234102,4,0
246199987,4,4
265234102,7,4
300186153,5,2
265234102,6,3
300194404,2,1
265234102,5,2
300192119,5,2
265234102,11,8
214024630,7,3
265234102,4,1
300212831,5,1
265234102,0,0
300243585,7,1
828215698,1,0
300243585,2,0
300219836,7,1
300243585,5,3
283167495,7,1
300199987,0,0
300243585,2,0
300243585,3,1
201193080,2,0
300243585,1,0
517211738,5,1
300262621,5,1
300243585,2,1
300243585,7,3
834235840,3,1
300243585,2,0
206024630,0,0
300243585,3,0
256210257,1,1
324024630,6,0
265225116,1,0
324024630,3,0
246186569,6,4
324024630,5,2
834173426,3,1
265233306,3,1
291211738,9,8
834215698,4,2
291211738,7,4
291211738,5,0
836230621,3,1
291220901,8,1
291211738,6,3
291211738,2,1
846212831,3,0
291211738,4,2
825051539,4,2
214051539,3,2
291211738,6,1
291211738,8,5
300243830,4,1
291211738,3,3
846212831,6,1
253192119,9,6
289192119,2,1
289192119,10,4
256051539,10,5
289192119,6,2
283167495,1,1
289192119,4,3
324024630,5,3
289192119,2,1
234192119,9,2
814186569,6,2
234167495,7,4
852048940,5,2
234167495,7,1
234167495,10,9
846212831,3,1
815230869,6,2
234167495,4,3
851210676,4,0
234167495,8,3
810192448,2,2
234167495,8,7
846164835,5,2
234167495,6,3
206212831,7,2
234167495,4,2
217212831,3,2
234167495,5,2
300230621,5,2
231164835,6,4
246173373,7,2
300230621,1,0
256051539,6,2
300230621,3,2
237210257,5,3
300230621,4,2
300230621,4,3
284216065,3,1
300230621,2,0
834235840,8,4
300230621,5,3
289051539,3,0
324024630,5,1
300230621,0,0
265192119,2,1
300230621,6,1
206167948,6,4
101190053,7,4
206167948,3,1
851210676,5,4
845242179,3,0
206167948,2,0
270233934,2,1
846193080,4,2
216167495,3,1
846193080,5,4
214192119,8,4
846193080,4,0
256192448,3,0
846193080,6,1
216192448,5,2
846193080,5,2
515215698,5,4
846193080,4,0
829051539,5,3
846193080,6,5
231024630,10,5
846193080,7,5
237051539,4,1
846193080,4,1
852186153,9,3
280210257,2,2
280210257,5,2
216167948,6,3
280210257,8,6
214200389,9,8
280210257,4,3
300230621,6,3
280210257,4,1
826205186,3,1
300192119,5,1
280210257,5,5
280210257,5,2
274192119,8,5
280210257,5,1
828192119,7,5
280210257,4,1
825192448,4,2
291220901,10,4
264190941,3,0
270233934,6,1
264190941,6,4
264190941,4,1
517254803,4,1
264190941,3,3
828192119,1,0
264190941,7,5
300215698,8,4
237192119,4,2
264190941,5,2
270193105,10,7
264190941,1,0
264190941,3,0
517192119,9,2
264190941,10,5
206164835,3,1
221189342,1,0
264190941,8,5
214005479,8,4
283230621,6,1
214005479,4,3
834212831,1,1
214005479,2,1
234162835,7,6
214005479,4,2
844259532,10,5
214005479,6,2
264230621,10,7
214005479,3,2
216200389,2,1
270234577,4,2
214005479,6,3
214005479,6,2
264190941,4,3
214005479,5,4
300192119,3,2
300206585,5,4
846202811,8,3
825051539,5,3
300206585,0,0
270234577,6,2
300206585,5,2
300206585,4,1
256210257,7,3
826200389,6,4
300206585,2,0
300206585,1,0
300234642,6,4
802167495,1,0
300206585,4,3
828192119,5,3
300206585,4,0
829199987,8,4
300206585,1,1
515167495,6,1
206024630,10,4
216234642,6,3
515167495,5,1
834192119,8,8
515167495,5,1
515167495,8,6
856228789,4,0
515167495,5,2
201167495,8,4
515167495,5,2
300167495,7,4
237165735,3,2
515167495,3,1
515167495,5,1
251192119,6,4
515167495,7,4
834202811,11,6
268051539,5,1
264190941,3,1
268051539,7,3
829212831,5,1
111051539,4,1
268051539,3,1
217177683,6,4
268051539,4,3
300262621,1,0
268051539,5,2
300243675,2,1
268051539,3,1
206024630,1,1
268051539,7,4
268051539,6,4
825048940,6,3
268051539,2,0
283230869,2,0
300233164,7,4
300212831,6,4
810167495,3,1
300233164,6,1
254048940,9,5
300233164,7,1
300233164,4,3
206024630,5,3
291220901,7,4
300233164,8,2
300233164,4,3
300192119,2,0
300233164,3,2
324024630,3,1
300233164,2,1
834210257,1,0
300233164,6,2
324024630,4,1
265234102,3,2
828167495,6,3
265234102,3,0
834190941,6,3
265192119,5,3
265234102,5,3
300192119,5,3
265234102,5,1
231193041,2,0
265234102,3,1
265234102,6,1
810230621,7,1
265234102,3,1
289192119,4,1
300233164,4,1
265234102,6,2
251051539,6,1
265234102,1,0
207000488,4,2
291220901,9,2
207000488,4,2
856226300,8,3
207000488,18,2
237192119,0,0
846212831,2,0
207000488,7,5
207000488,5,2
291262621,4,1
207000488,8,4
265225116,2,1
207000488,2,1
834192119,6,2
206193080,7,5
206167948,7,3
206193080,5,1
270221087,2,1
206193080,7,4
234051539,1,1
206193080,5,2
855167495,2,2
206193080,8,3
324024630,7,4
206193080,2,0
210230621,8,4
206193080,4,1
814223885,2,1
206193080,4,1
300186153,2,2
264230621,4,1
206193080,3,1
260230621,5,2
283170597,8,2
260230621,4,2
300199987,4,1
511235073,4,2
260230621,5,2
260230621,9,6
237212831,4,2
260230621,10,4
280215698,2,1
300243675,6,1
260230621,1,1
260230621,11,6
834212831,9,4
260230621,5,2
283211101,6,5
260230621,5,2
300192119,5,3
853232065,7,7
216192448,4,1
853232065,8,4
300228383,1,0
853232065,4,1
300215698,1,1
853232065,4,0
289051539,3,1
853232065,3,1
300230621,10,2
853232065,4,2
283186569,2,0
265234102,3,1
853232065,6,2
264230621,2,1
853232065,6,4
853232065,3,2
256210257,2,1
828200389,3,1
234162835,5,3
828192119,6,0
289192119,4,3
851204935,1,1
289192119,6,3
848252154,4,3
289192119,8,5
265186153,5,3
289192119,2,1
300233189,4,1
289192119,3,1
251051539,4,2
289192119,6,4
300192119,4,1
810233934,5,2
804263063,8,3
810233934,7,3
515210257,3,2
810233934,2,2
256210257,6,4
810233934,2,1
802167495,6,4
810233934,5,1
826226753,3,2
810233934,11,5
503234102,4,1
810233934,5,1
829220901,6,1
810233934,7,3
265234102,5,3
810233934,4,1
217212831,7,4
291220901,12,7
217212831,2,1
270233934,5,2
256186153,4,2
217212831,8,5
217212831,5,3
300212831,7,3
256168435,3,1
300210257,6,2
256168435,3,1
237192119,5,1
256168435,2,1
834210257,3,1
101000488,6,2
256168435,7,1
300227290,7,3
256168435,6,2
206174543,3,1
256168435,3,1
256168435,1,0
283224251,7,4
856259532,3,1
256168435,3,1
256168435,8,2
810234577,9,5
256168435,10,7
828200389,8,4
300234642,2,0
231024630,9,4
206203042,9,4
231024630,6,3
806212432,8,4
231024630,6,2
300277823,3,2
231024630,4,2
517215316,4,2
231024630,8,3
201190053,7,3
231024630,4,1
251192119,2,1
231024630,5,2
834230621,7,7
231024630,3,1
206188943,6,5
231024630,5,3
825212831,7,4
231024630,9,5
256210257,5,2
283186153,3,2
256210257,7,3
246193105,8,6
256210257,4,2
517204883,7,2
256210257,6,3
253167495,5,2
256210257,2,0
840206585,5,2
846212831,8,4
256210257,2,1
256210257,2,0
242194404,4,1
256210257,5,3
251192119,5,2
256210257,3,2
289051539,5,1
291220901,7,4
256210257,6,3
251186153,4,1
829204883,3,1
845233267,5,1
829204883,6,2
829204883,6,1
829235073,5,3
216190053,6,2
253192119,6,2
207048940,7,3
253192119,2,2
284216065,4,1
253192119,3,1
300192119,5,2
253192119,2,1
256186153,6,1
253192119,1,0
206024630,6,1
253192119,0,0
207212831,8,4
253192119,4,2
284188943,4,3
253192119,5,3
834210257,6,4
253192119,1,1
323186153,2,0
856203841,9,6
300210257,10,4
323186153,1,0
323186153,3,2
517251752,7,3
323186153,4,0
231167495,1,0
323186153,5,1
814048940,6,3
323186153,3,1
289192119,7,4
206167948,4,1
855220901,6,2
201167948,3,1
855220901,8,4
855220901,5,3
828215698,7,6
845242179,4,1
855220901,0,0
802167495,0,0
855220901,11,9
300214979,3,1
855220901,7,3
855220901,3,1
265233306,2,0
855220901,7,5
810233934,1,1
234173373,3,1
855220901,3,0
274192119,7,3
206177683,3,1
274192119,4,2
274192119,4,2
274192119,8,2
825210257,7,5
274192119,7,6
513206585,2,2
274192119,5,1
283211101,4,2
300192119,5,1
274192119,4,2
274192119,4,3
828215698,6,2
231024630,3,1
274192119,1,1
513206585,4,1
274192119,2,1
253167948,1,0
300192119,0,0
300193105,6,5
834167495,2,2
848225116,1,1
300193105,5,3
300193105,4,1
848167948,5,5
844224836,3,0
300193105,4,2
300193105,5,2
289192119,7,4
300193105,4,0
828167495,4,2
300193105,8,2
237212831,4,2
300193105,1,1
515203841,3,1
217212831,7,5
291262621,7,3
517202811,7,4
291262621,6,5
234162835,4,2
291262621,5,1
834192119,5,3
291262621,7,3
834173426,4,2
291262621,6,2
300192119,9,3
291262621,9,3
206203042,4,3
291262621,4,0
828212831,9,3
291262621,1,0
834215223,7,4
291262621,7,4
234051539,7,7
829226753,3,1
829226753,3,1
251002147,6,3
207000488,2,2
829226753,3,1
829226753,8,2
217212831,4,3
829226753,3,2
834190941,2,1
829226753,0,0
836005479,4,0
829226753,3,2
851230872,7,3
829226753,4,2
234150724,3,2
829226753,2,0
265225116,5,2
289192119,5,0
265225116,1,0
289192119,4,2
254048940,6,3
828200389,5,1
289192119,4,2
289192119,2,0
265233306,1,0
289192119,4,3
265225116,5,1
804262621,5,1
289192119,2,2
289192119,6,2
251051539,5,2
289192119,3,0
237210257,4,2
289192119,3,1
246186569,5,1
852189908,3,0
828192448,0,0
828192448,6,5
251051539,2,2
828192448,4,1
300186153,3,1
828192448,6,2
828192448,4,1
828192448,8,7
284001179,5,2
274192119,3,2
828192448,6,2
300238186,6,3
828192448,4,1
260186569,6,2
828192448,4,3
828192448,6,3
834220901,1,0
283186153,6,4
237192119,1,0
834192119,5,2
283186153,3,1
283186153,3,2
845233267,7,2
283186153,8,2
253230869,5,3
265233306,7,1
283186153,3,0
283186153,6,1
251186153,1,0
828192448,5,2
283186153,5,1
300224836,2,0
283186153,5,2
283186153,2,1
101048940,5,0
324024630,4,1
828202811,4,2
291262621,4,4
828202811,4,1
206193080,6,2
828202811,0,0
253207998,4,2
206177683,5,2
253207998,5,2
251051539,7,4
253207998,3,3
517177683,5,3
253207998,5,1
324024630,5,3
253207998,2,1
237212831,4,2
253207998,2,2
256005479,5,2
253207998,5,0
283170597,1,1
253207998,7,2
845233267,8,3
253207998,7,0
856235840,6,3
253207998,7,4
201193080,3,0
253204935,2,0
300192448,10,2
253204935,5,4
852200159,4,1
253204935,6,2
853233286,5,3
253204935,3,0
834210257,6,3
253204935,6,4
853212432,4,3
253204935,2,0
517167495,7,0
234051539,4,1
818167495,7,2
291262621,6,1
252167948,4,2
829051539,5,2
252167948,4,2
252167948,2,1
300212831,5,4
855192119,5,2
252167948,3,2
252167948,3,1
283192448,7,5
252167948,2,0
834230621,1,1
300230621,4,2
252167948,1,0
836230621,6,4
828212831,6,3
810185122,1,1
836230621,3,0
834190941,4,1
836230621,6,2
836230621,3,1
300192119,5,1
836230621,2,1
206188943,8,3
828192448,4,0
836230621,4,3
836230621,1,0
517211738,2,2
836230621,7,4
300212831,6,0
300207557,7,3
836230621,6,3
836230621,1,0
324024630,5,1
834220901,2,2
283186153,3,2
300194404,4,2
834220901,11,8
324024630,12,8
834220901,9,5
834210257,3,2
834220901,3,0
834220901,5,2
845233267,4,2
324024630,6,3
834220901,6,3
300200389,2,0
834220901,0,0
834220901,10,5
300234102,6,4
206203042,5,2
513186153,3,1
206203042,3,2
300258885,6,2
206203042,4,1
206203042,2,1
206203042,2,0
814223885,9,4
206203042,5,2
506230621,1,1
206203042,1,1
506215698,7,1
206203042,4,2
300259532,6,1
300259532,6,3
206203042,11,8
206203042,4,2
834190941,3,2
291211738,3,1
834210257,4,2
834210257,4,2
218199987,8,3
834210257,2,1
300192119,1,1
265233306,5,2
834210257,5,2
237212831,6,4
834210257,7,3
834210257,3,1
846212831,11,8
834210257,3,2
265234102,4,2
834210257,5,1
300224836,6,3
854230621,4,2
834210257,2,1
251002147,2,1
300228413,2,2
206203042,7,2
300228413,3,1
500162835,5,2
834230621,4,2
810225116,9,8
834230621,7,6
207212831,2,2
256051539,3,0
825210257,5,4
256051539,5,3
300270821,2,0
256051539,7,1
517215698,2,0
256051539,6,3
829005479,4,3
256051539,6,4
300263887,3,1
814194404,5,1
237193105,5,0
814194404,5,1
206203775,4,0
814194404,2,0
852001179,6,0
814194404,7,3
300263063,1,1
814194404,5,1
517235840,10,5
834190941,5,1
283212151,6,1
834190941,5,2
834190941,5,1
810234577,3,0
293212432,6,5
834190941,5,2
834190941,6,2
834246139,7,4
834190941,4,2
517252154,3,0
834190941,6,5
300259532,5,1
834190941,7,0
300238186,5,1
300167495,6,1
834190941,5,1
300233934,1,1
856228789,6,4
300233934,3,3
237193105,6,3
300233934,4,1
848167948,9,5
206177683,2,1
206024630,0,0
300226753,9,5
206024630,1,0
217200110,5,1
206024630,2,2
206024630,7,3
848225116,2,0
206024630,1,1
206024630,5,1
206024630,3,2
217201976,4,2
810224987,4,0
206024630,6,2
206024630,4,1
206024630,7,4
834215698,4,1
206024630,6,3
517246657,6,2
265233306,2,0
517246657,10,8
270221087,4,3
517246657,2,0
300259532,5,1
517246657,4,2
814234642,5,2
300263204,10,4
300192119,7,1
300192119,3,0
201192119,3,1
264230621,7,1
300192119,0,0
300192119,4,1
291262621,4,2
300219836,3,1
251192119,4,2
206193080,10,6
251192119,2,2
829051539,3,0
251192119,0,0
201190053,7,2
251192119,3,2
502192119,6,0
251192119,5,2
825192448,7,5
251192119,4,3
834212831,10,1
251192119,4,2
206024630,4,2
251192119,3,0
251192119,10,5
291262621,3,1
814048940,4,2
834240913,6,2
253230621,3,0
804262621,6,2
827051539,6,3
834240913,6,1
834240913,5,2
270234577,5,1
300186153,0,0
834240913,8,3
289192119,2,2
274192119,6,3
289192119,5,4
834210257,6,5
291211738,4,3
846212831,6,3
291211738,6,3
206024630,1,0
291211738,4,0
804263063,2,0
291211738,5,4
851220901,5,2
291211738,5,2
856228789,3,1
216000488,1,0
291211738,3,2
300186153,2,1
802167948,5,2
802167948,1,0
217210257,4,1
283211101,2,1
802167948,6,2
300192119,3,0
252162835,7,3
252162835,5,3
300212831,3,1
216162835,6,3
300258885,2,1
216162835,8,4
300262621,3,1
216162835,3,1
251192119,4,1
851204935,4,0
216162835,1,0
246186569,0,0
216162835,4,0
216162835,6,5
503167948,4,2
216162835,4,1
834220901,5,3
242210257,7,1
834230621,4,1
265234102,7,3
834230621,4,2
252048940,7,3
834230621,6,2
237210257,2,0
834230621,3,1
265233306,3,1
834230621,9,3
265234102,3,2
834230621,8,0
234162835,6,3
834230621,6,3
829235073,5,3
834230621,4,2
300243311,4,1
834230621,2,0
825234642,5,2
834246139,7,4
825234642,7,5
283230869,5,2
825234642,5,1
826205186,4,1
214167495,7,1
825234642,5,2
293212432,2,0
827048940,5,2
834215698,2,2
827048940,3,1
300192119,6,5
827048940,8,3
834250753,1,0
827048940,6,2
256167495,4,1
827048940,4,1
265225116,7,3
827048940,5,2
852186153,2,0
827048940,6,4
264190941,3,0
827048940,2,0
265186153,6,4
827048940,4,2
300224003,3,2
253167495,3,2
300271918,4,1
253167495,1,0
300192448,9,3
253167495,6,2
289192119,6,2
253167495,6,5
828215698,7,3
253167495,3,0
253167495,6,3
834235073,5,2
246199987,6,1
253167495,8,2
256186153,5,3
253167495,3,0
253167495,5,5
216230621,7,3
291262621,0,0
253167495,8,5
324024630,3,1
825051539,5,2
291262621,7,3
825051539,2,1
206024630,5,2
825051539,4,4
825051539,1,0
515212831,4,2
834190941,4,3
825051539,3,3
214192119,8,3
825051539,3,0
214048940,6,2
825051539,8,4
231024630,5,3
300238186,5,3
848167948,3,1
300228789,3,1
300228789,0,0
300270141,2,0
265233306,5,2
300228789,1,1
216230621,3,2
300228789,6,1
268051539,5,3
300228789,4,2
300228789,3,0
270193105,2,0
300192119,4,2
300228789,6,4
300228789,6,3
300254803,2,2
201192119,6,0
289051539,6,2
289051539,1,1
264190941,2,1
289051539,0,0
264190941,1,0
289051539,5,1
265192119,10,6
289051539,5,2
300215316,0,0
289051539,4,1
300193336,2,2
517251752,4,2
289051539,8,3
289051539,5,1
207193080,2,0
218200726,5,2
242194911,5,1
218200726,7,4
206024630,1,1
218200726,3,0
825192448,0,0
234051539,3,0
829235073,11,7
234051539,1,0
834220901,4,0
234173373,6,5
251192119,6,2
251192119,6,1
848225116,4,4
251192119,10,4
802167495,4,0
834220901,5,3
251192119,2,0
234051539,2,1
207210257,7,3
834230621,7,4
234051539,1,0
234051539,5,2
284188943,3,1
234051539,2,0
802200389,11,6
234051539,7,1
234162835,1,0
827051539,7,2
234051539,7,2
234051539,3,0
834230621,6,5
283230621,2,0
300210358,8,5
283230621,3,2
206203775,6,2
283230621,6,2
210193080,4,3
283230621,8,5
265186153,4,2
283230621,7,3
828200389,4,2
283230621,2,1
300233164,2,0
283230621,4,3
216192448,4,3
283230621,8,6
300206585,8,1
283230621,3,1
291262621,6,1
834230621,4,0
251164835,4,2
251164835,5,1
856259532,3,1
270221087,0,0
251164835,12,4
206024630,4,1
251164835,6,3
251192119,8,3
251164835,4,2
517211738,8,3
251164835,1,0
251164835,3,1
206024630,4,3
251164835,7,3
836230621,2,0
251164835,3,2
251167948,7,2
251167495,4,2
517251752,6,3
251167495,7,3
517251752,1,0
802163587,0,0
517251752,2,0
517251752,2,0
828215698,0,0
820240091,5,3
517251752,5,3
242189117,10,5
517251752,6,4
300275317,7,1
517251752,0,0
834190941,5,2
517251752,7,4
264190941,5,1
517185122,6,1
844251752,5,3
517185122,1,0
300186569,6,2
517185122,8,3
300234102,0,0
517185122,20,5
206024630,6,1
517185122,5,2
256210257,5,1
517185122,3,0
246199987,2,1
517185122,2,1
324024630,6,4
517185122,3,2
256193105,5,3
300220901,6,3
256193105,7,3
280167948,6,3
256193105,2,0
216190053,5,2
256193105,2,1
834230621,2,0
256193105,2,0
206177683,4,3
256193105,2,2
268051539,8,7
256193105,8,3
214024630,7,3
256193105,6,3
834230621,7,5
256193105,7,2
246173373,5,3
300212831,2,0
300243675,6,3
829204883,4,0
300243675,5,1
246199987,5,0
300243675,5,3
272170597,2,1
300243675,6,1
251207998,6,3
300243675,7,4
216162835,2,0
300243675,9,3
834230621,2,0
300243675,6,1
242192448,8,4
300243675,2,1
300243675,3,1
300243675,2,1
207000488,10,3
216200389,5,2
207000488,7,2
300192119,5,2
207000488,5,3
291262621,6,2
207000488,6,3
324024630,5,1
829235073,6,3
300192448,9,7
300192448,6,3
834220901,5,1
300192448,5,4
280243952,2,0
300192448,3,0
268051539,5,3
834210257,7,2
300192448,4,2
300192119,5,1
283192448,7,4
273192119,6,2
300192119,6,0
300192119,5,4
825206585,8,6
300192119,5,1
206193080,7,5
300192119,7,4
265225116,6,1
829051539,6,4
300192119,1,0
300192119,4,2
291211738,1,0
264190941,6,2
300192119,7,4
300172203,6,1
207193080,4,1
207048940,5,2
207193080,3,0
206206585,5,1
207193080,5,2
256167495,4,0
207193080,5,3
291262621,5,2
207193080,6,2
207193080,9,4
508215698,3,1
207193080,5,2
289051539,5,3
207193080,5,2
256186153,7,1
206212831,0,0
207193080,1,0
300263063,4,0
323186153,2,1
511233306,4,0
265234102,3,0
300263063,2,2
829212831,4,3
511233306,4,3
845230869,2,1
511233306,2,1
834220901,5,0
300263063,2,0
231024630,2,1
234051539,10,5
237212831,4,0
237212831,8,3
830210941,6,3
237212831,4,3
825051539,5,2
844224836,8,4
206024630,6,3
844224836,4,1
234167948,4,2
265233306,8,4
844224836,6,1
844224836,4,1
836167948,4,0
216163587,5,1
844224836,8,4
844224836,8,5
300192119,4,1
256210257,3,1
802163587,3,1
825051539,6,4
802163587,3,1
829235073,2,1
802163587,9,4
300263204,4,1
300262621,3,2
300262621,5,3
252051539,3,1
207000001,5,0
300262621,3,2
300262621,7,3
283230621,4,1
214048940,7,3
300262621,7,1
210193080,1,1
300262621,2,0
231193080,1,0
300262621,3,1
206024630,3,2
300262621,5,1
300262621,6,3
280212831,1,0
256210257,4,2
834212831,4,2
256210257,7,2
265233306,7,2
256210257,3,1
283192448,3,0
846044897,6,4
216200389,5,2
846044897,5,4
291262621,5,2
840242948,6,3
846044897,6,1
846044897,1,1
846212831,6,4
846044897,9,5
300199987,5,3
846044897,6,1
253192119,1,0
846044897,2,0
251048940,6,3
846044897,7,3
231168435,3,2
846044897,7,3
300203042,10,8
251167495,6,0
802051539,4,3
300212831,4,1
251167495,5,3
251167495,5,3
517192563,5,3
268005479,5,3
251167495,7,2
251167495,6,3
517200389,4,3
251167495,3,0
251192119,7,4
251167495,5,3
322146748,5,2
270215223,6,2
251167495,9,7
251167495,6,3
300212831,8,4
251167495,4,1
273180739,5,2
515212831,7,4
251167495,4,1
251167495,2,1
834192119,3,1
256051539,4,1
251167495,6,2
251167495,4,2
300212831,5,3
251167495,5,2
251192119,7,3
251167495,4,3
802167948,6,4
251167495,9,3
517240091,3,1
251167495,7,3
210230621,6,1
251167495,7,4
300259532,4,2
851204935,8,5
804262621,3,0
206177683,7,2
804262621,7,2
834215698,3,1
804262621,6,2
804262621,5,0
265234102,5,2
802005479,6,6
804262621,9,6
231167495,5,5
804262621,5,2
300193080,5,1
804262621,6,4
804262621,3,0
300269626,7,4
251001179,3,3
852186153,9,4
828215698,9,6
834192119,1,0
834192119,3,0
834230621,8,5
834192119,4,2
511228789,6,3
300186153,6,3
834192119,4,1
834192119,2,1
210231691,11,7
834212831,10,7
834192119,4,1
834192119,3,0
253241671,8,4
834192119,6,2
256210257,8,7
300192448,8,3
234192119,5,1
300192448,7,4
834230621,7,3
300192448,4,0
206177683,5,3
300192448,7,4
804263063,3,1
242192119,9,3
300192448,6,3
300192448,7,2
300230621,4,3
300192448,4,1
253167495,2,2
300192448,7,3
300233189,6,1
300192448,8,4
217234642,6,3
300192448,8,3
825212831,5,1
251051539,8,3
206024630,4,0
845212831,6,3
206024630,2,1
237212831,3,0
206024630,9,3
207210257,4,3
206024630,6,4
246186569,3,1
206024630,8,4
260213951,5,2
206024630,6,2
218200726,7,5
206024630,7,2
206024630,2,1
234193041,3,2
206024630,8,5
252178005,10,6
256168435,5,1
206024630,4,1
283167495,2,0
517230621,4,1
283167495,2,1
206177683,9,6
834192119,7,2
283167495,8,5
835016254,3,1
283167495,3,2
283167495,5,2
206024630,0,0
265225116,0,0
283167495,5,2
834190941,6,3
834212831,4,2
265234102,4,1
834212831,4,3
251051539,8,6
834212831,6,3
264230621,3,2
834212831,6,4
825051539,1,0
834212831,7,2
848225116,5,3
834212831,5,2
280210257,7,2
834212831,3,2
836230621,5,2
834212831,5,1
300199987,4,0
834212831,3,0
210231691,6,3
256199987,4,2
256199987,3,0
804250753,5,3
300194404,3,1
256199987,9,6
300226753,5,4
256199987,7,4
291262621,5,2
256199987,7,4
848000488,4,2
256199987,2,0
825212831,6,2
256199987,2,1
300219836,5,2
256199987,6,3
300224836,9,4
256199987,4,1
804262621,6,1
206210257,8,5
206210257,6,1
251167495,8,4
300243830,5,0
206210257,9,4
270233934,5,2
206210257,1,1
300192119,6,1
206210257,7,3
206210257,6,1
214167495,7,2
206210257,6,2
217203042,1,1
300192119,5,2
206210257,13,7
834212831,8,3
206210257,6,5
300278394,6,4
256210257,6,3
300278394,3,1
251192119,6,0
834220901,3,0
300278394,9,5
300278394,7,3
210230621,5,3
300278394,4,0
834223686,13,5
300278394,3,0
246199987,0,0
300278394,4,0
270233934,5,2
300278394,5,1
846212831,6,5
300278394,7,4
834235840,5,3
300192119,6,3
300278394,8,2
300225116,5,3
834210257,1,1
834210257,8,4
207212831,0,0
834210257,4,2
253177683,7,5
834210257,4,2
324024630,3,0
217163264,7,4
834210257,2,0
284146748,7,2
834210257,11,7
834210257,4,2
804262621,8,4
256210257,7,3
300220901,4,1
851230872,9,4
828215698,3,2
851230872,3,0
828212831,5,2
851230872,11,7
834212831,5,2
851230872,5,1
517205186,3,3
851230872,1,0
827051539,8,6
201167495,1,0
851230872,0,0
851230872,4,1
834230621,7,1
851230872,3,1
206210257,6,1
828212831,5,3
834192119,4,3
828212831,5,4
246173373,5,4
828192448,8,4
825192448,6,2
846212831,8,5
828192448,6,3
828192448,4,2
852186153,5,3
517223885,7,6
828192448,2,2
256167495,5,4
848252154,5,1
300240987,2,0
201167948,6,2
855230872,4,0
201167948,10,5
284001179,4,0
201167948,8,4
846212831,6,1
201167948,4,1
206177683,2,1
201167948,4,2
265234102,3,2
201167948,3,2
234167495,3,2
201167948,4,2
834230621,6,0
201167948,4,1
251168435,1,1
218199987,3,2
218199987,4,1
256167495,6,3
218199987,5,4
829235073,3,3
826226753,5,2
218199987,4,1
845140233,2,0
256199987,5,4
291220901,0,0
845140233,5,1
845140233,6,2
828212831,1,0
206177683,4,1
845140233,2,0
216234642,4,2
845140233,6,4
265234102,2,0
251192119,7,2
265234102,6,1
283230621,4,0
513215698,3,2
265234102,5,2
265234102,5,2
300192119,10,7
265234102,7,4
264230621,7,3
246186569,4,2
265234102,10,6
265234102,7,4
834220901,5,4
517202811,6,2
265234102,6,3
273186153,9,5
265234102,9,4
280210257,3,3
845230869,4,0
280210257,6,1
206186153,4,0
280210257,19,7
300243952,0,0
206024630,4,3
217177683,4,0
280210257,2,0
206167495,3,3
280210257,7,1
214212831,1,1
280210257,5,3
270233934,0,0
280210257,3,2
853232065,4,2
848167948,3,2
280210257,6,2
834220901,1,1
848051539,2,1
515192563,8,1
834220901,6,3
300263887,6,4
834220901,4,1
828202811,4,2
804263063,7,3
828167948,5,2
828202811,7,3
828202811,8,5
264230621,7,2
828202811,1,0
828215698,7,4
