NO,경기일시,결과,선수이름,포지션,강화,평점,득점,어시스트,전체슛,유효슛,감아차기슛,감아차기골,헤딩슛,헤딩골,프리킥슛,프리킥골,박스안슛,박스밖슛,패스시도,패스성공,패스성공률(%),패스굴절,드리블시도,드리블성공,드리블거리,볼소유시도,볼소유성공,공중볼경합시도,공중볼경합성공,태클시도,태클성공,블락시도,블락성공,가로채기,파울,경고,퇴장
2229,2026-03-26 7:26,승,마이콘,CDM,9,7.8,0,1,0,0,0,0,0,0,0,0,0,0,27,26,96.3,0,12,11,231,4,2,0,0,1,0,3,0,0,0,0,0
2230,2026-03-26 7:15,패,루이스 피구,RW,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,0,4,4,188,1,0,1,0,0,0,1,0,0,0,0,0
2231,2026-03-26 7:15,패,하칸 찰하놀루,RCM,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,25,22,88,0,18,16,403,6,2,0,0,1,1,0,0,1,0,0,0
2232,2026-03-26 7:15,패,마르쿠스 튀람,LW,8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,13,12,92.3,0,9,6,139,5,1,0,0,1,0,0,0,0,0,0,0
2233,2026-03-26 7:15,패,M. 브로조비치,LCM,9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100,0,4,3,192,1,0,0,0,2,2,0,0,1,0,0,0
2234,2026-03-26 7:15,패,앙드레 오나나,GK,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,2026-03-26 7:15,패,마테오 다르미안,LWB,10,6.3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,100,0,4,4,122,2,2,0,0,0,0,0,0,0,0,0,0
2236,2026-03-26 7:15,패,헨릭 미키타리안,LS,10,6.4,0,0,0,0,0,0,0,0,0,0,0,0,16,16,100,0,11,9,187,3,1,1,0,0,0,0,0,0,0,0,0
2237,2026-03-26 7:15,패,덴젤 둠프리스,RCB,8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,11,9,81.8,0,6,6,67,7,5,1,0,0,0,1,0,0,0,0,0
2238,2026-03-26 7:15,패,파트리크 비에이라,LCB,9,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,100,0,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0
2239,2026-03-26 7:15,패,라울 벨라노바,RWB,10,5.2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,66.7,0,2,2,49,2,0,0,0,0,0,0,0,0,0,0,0
2240,2026-03-26 7:15,패,마이콘,CDM,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,17,94.4,0,11,11,204,1,0,1,0,2,0,1,0,0,0,0,0
2241,2026-03-26 7:04,승,라울 벨라노바,RWB,10,7,0,1,0,0,0,0,0,0,0,0,0,0,4,4,100,0,3,3,60,1,1,0,0,0,0,0,0,0,0,0,0
2242,2026-03-26 7:04,승,덴젤 둠프리스,RCB,8,7.3,0,0,0,0,0,0,0,0,0,0,0,0,16,14,87.5,0,6,5,89,5,4,1,0,2,2,0,0,2,0,0,0
2243,2026-03-26 7:04,승,마르쿠스 튀람,LW,8,8.7,2,0,3,2,0,0,0,0,0,0,0,0,20,18,90,0,10,9,139,6,0,2,0,0,0,0,0,0,0,0,0
2244,2026-03-26 7:04,승,헨릭 미키타리안,LS,10,7.8,0,1,0,0,0,0,0,0,0,0,0,0,15,14,93.3,0,10,10,337,1,0,0,0,0,0,0,0,0,0,0,0
2245,2026-03-26 7:04,승,M. 브로조비치,LCM,9,6.7,0,0,1,1,0,0,0,0,0,0,0,0,22,19,86.4,0,18,17,231,5,1,0,0,0,0,0,0,0,0,0,0
2246,2026-03-26 7:04,승,하칸 찰하놀루,RCM,9,7.9,1,0,1,1,0,0,0,0,0,0,0,0,20,19,95,0,13,13,232,4,2,1,0,0,0,1,0,0,0,0,0
2247,2026-03-26 7:04,승,마이콘,CDM,9,7.2,0,0,0,0,0,0,0,0,0,0,0,0,31,29,93.5,0,15,15,186,2,1,0,0,2,1,0,0,1,0,0,0
2248,2026-03-26 7:04,승,앙드레 오나나,GK,9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2249,2026-03-26 7:04,승,마테오 다르미안,LWB,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,15,93.8,0,9,8,292,3,2,0,0,1,0,0,0,0,0,0,0
2250,2026-03-26 7:04,승,루이스 피구,RW,9,8,1,1,1,1,0,0,0,0,0,0,0,0,10,9,90,0,4,3,30,4,1,1,0,0,0,0,0,0,0,0,0
2251,2026-03-26 7:04,승,파트리크 비에이라,LCB,9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,13,13,100,0,6,5,63,6,5,0,0,1,1,2,1,1,0,0,0
2252,2026-03-23 15:17,패,헨릭 미키타리안,LM,10,6.3,0,0,0,0,0,0,0,0,0,0,0,0,14,13,92.9,0,8,8,319,2,1,0,0,0,0,1,0,0,0,0,0
2253,2026-03-23 15:17,패,루이스 피구,RM,9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,85.7,0,3,3,33,2,1,0,0,0,0,0,0,0,0,0,0
2254,2026-03-23 15:17,패,마테오 다르미안,LB,10,6.9,0,0,0,0,0,0,0,0,0,0,0,0,17,17,100,0,11,11,214,1,1,0,0,1,0,0,0,0,0,0,0
2255,2026-03-23 15:17,패,마이콘,CF,9,7,0,1,0,0,0,0,0,0,0,0,0,0,24,21,87.5,0,13,11,131,9,3,0,0,0,0,0,0,0,0,0,0
2256,2026-03-23 15:17,패,앙드레 오나나,GK,9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
2257,2026-03-23 15:17,패,라울 벨라노바,RB,10,5.4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,100,0,5,4,200,0,0,0,0,1,0,0,0,0,0,0,0
2258,2026-03-23 15:17,패,덴젤 둠프리스,RCB,8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,4,4,41,2,2,1,0,2,0,0,0,0,0,0,0
2259,2026-03-23 15:17,패,하칸 찰하놀루,RCM,9,6.8,0,0,1,1,0,0,0,0,0,0,0,0,17,15,88.2,0,14,14,311,3,1,0,0,0,0,0,0,0,0,0,0
2260,2026-03-23 15:17,패,M. 브로조비치,LCM,9,7.5,1,0,1,1,0,0,0,0,0,0,0,0,17,16,94.1,0,14,14,309,2,0,0,0,1,1,0,0,1,0,0,0
2261,2026-03-23 15:17,패,파트리크 비에이라,LCB,9,5.4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,85.7,0,5,5,185,1,0,3,0,1,1,0,0,1,0,0,0
2262,2026-03-23 15:17,패,마르쿠스 튀람,LW,8,6.1,0,0,2,0,0,0,0,0,0,0,0,0,16,16,100,0,9,6,124,3,0,4,1,0,0,0,0,0,0,0,0
2263,2026-03-23 15:06,무,덴젤 둠프리스,RCB,8,7.5,1,0,1,1,0,0,0,0,0,0,0,0,7,6,85.7,0,2,2,69,4,2,5,5,3,1,4,1,2,0,0,0
2264,2026-03-23 15:06,무,파트리크 비에이라,LCB,9,4.7,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,3,3,28,0,0,0,0,1,0,1,0,0,0,0,1
2265,2026-03-23 15:06,무,마르쿠스 튀람,LW,8,7.5,1,0,1,1,0,0,0,0,0,0,0,0,13,13,100,0,6,3,91,5,0,2,0,0,0,0,0,0,0,0,0
2266,2026-03-23 15:06,무,마테오 다르미안,LWB,10,6.9,0,1,0,0,0,0,0,0,0,0,0,0,16,16,100,0,13,13,262,1,1,0,0,1,0,0,0,0,0,0,0
2267,2026-03-23 15:06,무,M. 브로조비치,LCM,9,8.7,1,1,1,1,0,0,0,0,0,0,0,0,21,20,95.2,0,15,13,142,6,3,0,0,1,0,2,1,1,0,0,0
2268,2026-03-23 15:06,무,앙드레 오나나,GK,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,2,2,55,3,3,0,0,0,0,0,0,0,0,0,0
2269,2026-03-23 15:06,무,루이스 피구,RW,9,7,0,1,1,1,0,0,0,0,0,0,0,0,10,8,80,0,7,7,212,3,1,0,0,1,0,0,0,0,0,0,0
2270,2026-03-23 15:06,무,마이콘,LCB,9,7,0,0,0,0,0,0,0,0,0,0,0,0,18,17,94.4,0,7,7,95,2,1,0,0,0,0,2,1,1,0,0,0
2271,2026-03-23 15:06,무,헨릭 미키타리안,LS,10,6.4,0,0,0,0,0,0,0,0,0,0,0,0,13,11,84.6,0,7,7,265,2,0,1,0,1,1,0,0,1,0,0,0
2272,2026-03-23 15:06,무,하칸 찰하놀루,RCM,9,6.1,0,0,0,0,0,0,0,0,0,0,0,0,15,14,93.3,0,8,7,145,2,0,0,0,0,0,0,0,0,0,0,0
2273,2026-03-23 15:06,무,라울 벨라노바,RWB,10,6,0,0,0,0,0,0,0,0,0,0,0,0,10,10,100,0,6,5,99,4,3,10,0,1,0,1,0,0,0,0,0
2274,2026-03-23 14:54,패,라울 벨라노바,RB,10,6.3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,2,1,25,5,3,2,1,1,0,0,0,0,0,0,0
2275,2026-03-23 14:54,패,파트리크 비에이라,LCB,9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,10,9,90,0,4,4,154,5,4,1,0,0,0,0,0,0,0,0,0
2276,2026-03-23 14:54,패,루이스 피구,RM,9,6.3,0,0,1,0,0,0,0,0,0,0,0,0,9,8,88.9,0,5,5,224,2,0,0,0,0,0,0,0,0,0,0,0
2277,2026-03-23 14:54,패,마이콘,CF,9,7.4,0,0,0,0,0,0,0,0,0,0,0,0,17,15,88.2,0,8,8,56,4,2,2,0,1,1,0,0,1,0,0,0
2278,2026-03-23 14:54,패,하칸 찰하놀루,RCM,9,7.2,1,0,2,2,0,0,0,0,0,0,0,0,11,11,100,0,6,5,70,3,0,0,0,3,1,0,0,1,0,0,0
2279,2026-03-23 14:54,패,마르쿠스 튀람,LW,8,7.4,0,1,1,0,0,0,0,0,0,0,0,0,13,13,100,0,8,7,69,1,0,2,0,0,0,0,0,0,0,0,0
2280,2026-03-23 14:54,패,덴젤 둠프리스,RCB,8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,85.7,0,4,4,77,5,4,1,0,1,1,2,0,1,0,0,0
2281,2026-03-23 14:54,패,앙드레 오나나,GK,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2282,2026-03-23 14:54,패,마테오 다르미안,LB,10,6.1,0,0,0,0,0,0,0,0,0,0,0,0,13,12,92.3,0,11,11,126,4,2,0,0,0,0,2,0,0,0,0,0
2283,2026-03-23 14:54,패,헨릭 미키타리안,LM,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,17,15,88.2,0,10,10,357,2,0,0,0,0,0,0,0,0,0,0,0
2284,2026-03-23 14:54,패,M. 브로조비치,LCM,9,7.4,0,0,0,0,0,0,0,0,0,0,0,0,17,15,88.2,0,16,13,281,7,2,0,0,1,1,1,0,1,0,0,0
2285,2026-03-23 14:43,패,덴젤 둠프리스,RCB,8,5.5,0,0,1,1,0,0,0,0,0,0,0,0,4,3,75,0,5,4,67,4,1,1,1,1,0,2,1,1,0,0,0
2286,2026-03-23 14:43,패,마르쿠스 튀람,LW,8,7.2,0,1,1,0,0,0,0,0,0,0,0,0,21,18,85.7,0,8,8,254,3,0,14,1,0,0,0,0,0,0,0,0
2287,2026-03-23 14:43,패,앙드레 오나나,GK,9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.7,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2288,2026-03-23 14:43,패,M. 브로조비치,LCM,9,6.4,0,0,2,2,0,0,0,0,0,0,0,0,14,12,85.7,0,13,13,224,0,0,1,1,0,0,0,0,0,0,0,0
2289,2026-03-23 14:43,패,라울 벨라노바,RB,10,6.2,0,0,0,0,0,0,0,0,0,0,0,0,14,12,85.7,0,12,11,231,4,2,0,0,2,2,2,0,2,0,0,0
2290,2026-03-23 14:43,패,루이스 피구,RM,9,7.9,0,1,0,0,0,0,0,0,0,0,0,0,17,17,100,0,8,6,284,3,2,1,0,0,0,1,0,0,0,0,0
2291,2026-03-23 14:43,패,헨릭 미키타리안,LM,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2292,2026-03-23 14:43,패,마이콘,CF,9,7.5,1,0,2,2,0,0,0,0,0,0,0,0,15,14,93.3,0,11,10,214,7,3,0,0,3,2,1,0,2,0,0,0
2293,2026-03-23 14:43,패,파트리크 비에이라,LCB,9,7.4,1,0,1,1,0,0,0,0,0,0,0,0,11,9,81.8,0,4,3,79,8,4,3,1,1,1,3,1,2,0,0,0
2294,2026-03-23 14:43,패,하칸 찰하놀루,RCM,9,6.1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,100,0,14,11,330,4,1,0,0,1,1,0,0,1,0,0,0
2295,2026-03-23 14:43,패,마테오 다르미안,LB,10,5.5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,3,3,225,0,0,0,0,1,0,1,1,1,0,0,0
2296,2026-03-23 14:31,패,마테오 다르미안,LB,10,6.9,0,0,0,0,0,0,0,0,0,0,0,0,18,18,100,0,13,12,280,1,1,1,0,0,0,1,0,0,0,0,0
2297,2026-03-23 14:31,패,앙드레 오나나,GK,9,5.7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,60,0,2,2,50,3,2,0,0,0,0,0,0,0,0,0,0
2298,2026-03-23 14:31,패,헨릭 미키타리안,LM,10,6.9,0,0,2,2,0,0,0,0,0,0,0,0,14,11,78.6,0,8,8,129,5,1,5,0,0,0,0,0,0,0,0,0
2299,2026-03-23 14:31,패,라울 벨라노바,RB,10,6.4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,3,3,79,1,1,2,0,1,1,2,0,1,0,0,0
2300,2026-03-23 14:31,패,파트리크 비에이라,LCB,9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,88.9,0,7,7,228,2,1,1,0,0,0,1,0,0,0,0,0
2301,2026-03-23 14:31,패,루이스 피구,RM,9,7,0,1,1,0,0,0,0,0,0,0,0,0,8,7,87.5,0,4,4,230,3,1,1,1,0,0,0,0,0,0,0,0
2302,2026-03-23 14:31,패,마이콘,CF,9,6,0,0,0,0,0,0,0,0,0,0,0,0,9,9,100,0,6,6,86,2,1,0,0,1,1,1,0,1,0,0,0
2303,2026-03-23 14:31,패,덴젤 둠프리스,RCB,8,6.7,1,0,1,1,0,0,0,0,0,0,0,0,6,5,83.3,0,1,1,2,2,1,1,1,2,0,2,1,1,0,0,0
2304,2026-03-23 14:31,패,하칸 찰하놀루,RCM,9,6.7,0,0,2,2,0,0,0,0,0,0,0,0,12,9,75,0,8,8,292,8,3,1,0,1,1,0,0,1,0,0,0
2305,2026-03-23 14:31,패,마르쿠스 튀람,LW,8,6.9,0,0,3,3,0,0,0,0,0,0,0,0,11,11,100,0,5,5,66,1,0,3,0,0,0,0,0,0,0,0,0
2306,2026-03-23 14:31,패,M. 브로조비치,LCM,9,5.8,0,0,1,0,0,0,0,0,0,0,0,0,18,16,88.9,0,9,9,155,4,2,0,0,2,1,0,0,1,0,0,0
2307,2026-03-23 14:20,승,마테오 다르미안,LWB,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,13,11,84.6,0,6,6,181,3,1,0,0,0,0,2,0,0,0,0,0
2308,2026-03-23 14:20,승,헨릭 미키타리안,LS,10,7.7,0,1,1,1,0,0,0,0,0,0,0,0,13,11,84.6,0,7,7,233,4,1,5,5,0,0,0,0,0,0,0,0
2309,2026-03-23 14:20,승,라울 벨라노바,RWB,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,7,7,100,0,4,4,38,2,2,0,0,1,1,0,0,1,0,0,0
2310,2026-03-23 14:20,승,마이콘,CDM,9,8,0,0,1,0,0,0,0,0,0,0,0,0,26,22,84.6,0,21,21,345,9,4,1,0,3,2,0,0,2,0,0,0
2311,2026-03-23 14:20,승,M. 브로조비치,LCM,9,6.2,0,0,0,0,0,0,0,0,0,0,0,0,14,12,85.7,0,7,7,150,3,1,0,0,0,0,1,0,0,0,0,0
2312,2026-03-23 14:20,승,앙드레 오나나,GK,9,7.2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,1,0,14,3,2,0,0,0,0,0,0,0,0,0,0
2313,2026-03-23 14:20,승,파트리크 비에이라,LCB,9,7.5,0,0,0,0,0,0,0,0,0,0,0,0,9,9,100,0,5,5,70,3,3,1,0,3,3,1,0,3,0,0,0
2314,2026-03-23 14:20,승,마르쿠스 튀람,LW,8,8.6,2,0,4,4,0,0,0,0,0,0,0,0,14,13,92.9,0,5,5,87,4,0,2,0,0,0,0,0,0,0,0,0
2315,2026-03-23 14:20,승,덴젤 둠프리스,RCB,8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,1,1,9,1,1,0,0,1,0,0,0,0,0,0,0
2316,2026-03-23 14:20,승,루이스 피구,RW,9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,6,5,83.3,0,2,2,18,2,1,0,0,0,0,1,0,0,0,0,0
2317,2026-03-23 14:20,승,하칸 찰하놀루,RCM,9,7.4,0,1,0,0,0,0,0,0,0,0,0,0,23,21,91.3,0,17,17,305,3,1,0,0,0,0,0,0,0,0,0,0
2318,2026-03-23 8:23,패,하칸 찰하놀루,RCM,9,6.1,0,0,0,0,0,0,0,0,0,0,0,0,17,16,94.1,0,8,8,161,3,1,2,0,0,0,0,0,0,0,0,0
2319,2026-03-23 8:23,패,앙드레 오나나,GK,9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,2026-03-23 8:23,패,루이스 피구,RM,9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,13,12,92.3,0,10,10,142,3,2,0,0,1,1,0,0,1,0,0,0
2321,2026-03-23 8:23,패,마이콘,CF,9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,28,25,89.3,0,15,15,225,4,1,2,0,1,1,1,0,1,0,0,0
2322,2026-03-23 8:23,패,마테오 다르미안,LB,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,11,11,100,0,10,7,291,5,3,0,0,3,2,1,0,2,0,0,0
2323,2026-03-23 8:23,패,M. 브로조비치,LCM,9,6.4,0,0,1,1,0,0,0,0,0,0,0,0,17,15,88.2,0,10,8,113,5,2,1,0,3,3,0,0,2,0,0,0
2324,2026-03-23 8:23,패,라울 벨라노바,RB,10,6.9,0,1,0,0,0,0,0,0,0,0,0,0,11,10,90.9,0,9,9,122,2,1,0,0,0,0,1,0,0,0,0,0
2325,2026-03-23 8:23,패,파트리크 비에이라,LCB,9,5.5,0,0,0,0,0,0,0,0,0,0,0,0,11,11,100,0,9,9,76,0,0,0,0,0,0,1,0,0,0,0,0
2326,2026-03-23 8:23,패,덴젤 둠프리스,RCB,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,75,0,3,3,48,4,3,5,0,2,0,0,0,0,0,0,0
2327,2026-03-23 8:23,패,마르쿠스 튀람,LW,8,7.4,1,0,1,1,0,0,0,0,0,0,0,0,22,19,86.4,0,10,10,129,4,0,6,0,0,0,0,0,0,0,0,0
2328,2026-03-23 8:23,패,헨릭 미키타리안,LM,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,10,8,80,0,9,8,368,4,1,0,0,0,0,1,0,0,0,0,0
2329,2026-03-23 8:09,승,라울 벨라노바,RWB,10,7.2,0,1,0,0,0,0,0,0,0,0,0,0,12,10,83.3,0,8,8,277,3,2,1,1,0,0,2,0,0,0,0,0
2330,2026-03-23 8:09,승,파트리크 비에이라,LCB,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100,0,5,5,170,1,1,0,0,0,0,0,0,0,0,0,0
2331,2026-03-23 8:09,승,마이콘,CDM,9,6,0,0,0,0,0,0,0,0,0,0,0,0,16,14,87.5,0,8,8,152,1,0,0,0,2,0,0,0,0,0,0,0
2332,2026-03-23 8:09,승,앙드레 오나나,GK,9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2333,2026-03-23 8:09,승,하칸 찰하놀루,RDM,9,8,0,1,1,1,0,0,0,0,0,0,0,0,17,16,94.1,0,15,14,354,1,0,0,0,0,0,1,0,0,0,0,0
2334,2026-03-23 8:09,승,루이스 피구,RM,9,8.1,1,0,1,1,0,0,0,0,0,0,0,0,12,12,100,0,9,9,346,2,1,1,0,0,0,0,0,0,0,0,0
2335,2026-03-23 8:09,승,M. 브로조비치,LDM,9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,75,0,3,3,8,3,1,0,0,0,0,0,0,0,0,0,0
2336,2026-03-23 8:09,승,덴젤 둠프리스,RCB,8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,4,4,94,2,2,2,0,0,0,1,0,0,0,0,0
2337,2026-03-23 8:09,승,마테오 다르미안,LWB,10,6.7,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,6,6,128,1,1,2,0,0,0,0,0,0,0,0,0
2338,2026-03-23 8:09,승,마르쿠스 튀람,CAM,8,7.3,0,0,3,2,0,0,0,0,0,0,0,0,12,12,100,0,12,10,113,6,1,4,0,0,0,0,0,0,0,0,0
2339,2026-03-23 8:09,승,헨릭 미키타리안,LM,10,7.3,1,0,1,1,0,0,0,0,0,0,0,0,8,7,87.5,0,6,6,228,2,0,0,0,0,0,0,0,0,0,0,0
2340,2026-03-23 7:58,패,마테오 다르미안,LB,10,5.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,3,3,112,0,0,0,0,0,0,1,0,0,0,0,0
2341,2026-03-23 7:58,패,덴젤 둠프리스,RCB,8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,3,3,31,2,1,9,0,0,0,2,0,0,0,0,0
2342,2026-03-23 7:58,패,헨릭 미키타리안,LM,10,6.2,0,0,0,0,0,0,0,0,0,0,0,0,9,7,77.8,0,4,3,244,4,1,0,0,0,0,0,0,0,0,0,0
2343,2026-03-23 7:58,패,마이콘,CF,9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,16,16,100,0,6,6,168,3,3,1,0,1,0,0,0,0,0,0,0
2344,2026-03-23 7:58,패,M. 브로조비치,LCM,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,13,13,100,0,7,7,127,1,1,0,0,1,1,0,0,0,0,0,0
2345,2026-03-23 7:58,패,파트리크 비에이라,LCB,9,5.3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,83.3,0,4,3,50,3,2,0,0,1,0,2,0,0,0,0,0
2346,2026-03-23 7:58,패,루이스 피구,RM,9,7.2,0,1,1,1,0,0,0,0,0,0,0,0,6,4,66.7,0,6,5,96,4,1,2,2,1,1,0,0,1,0,0,0
2347,2026-03-23 7:58,패,하칸 찰하놀루,RCM,9,7.3,0,1,0,0,0,0,0,0,0,0,0,0,13,12,92.3,0,9,8,138,3,1,0,0,2,1,0,0,1,0,0,0
2348,2026-03-23 7:58,패,앙드레 오나나,GK,9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2349,2026-03-23 7:58,패,라울 벨라노바,RB,10,5.9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,50,0,3,2,207,9,4,0,0,2,1,1,0,1,0,0,0
2350,2026-03-23 7:58,패,마르쿠스 튀람,LW,8,8.3,2,0,2,2,0,0,0,0,0,0,0,0,16,15,93.8,0,14,10,214,7,0,2,0,0,0,0,0,0,0,0,0
2351,2026-03-23 7:36,승,라울 벨라노바,RWB,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,2,2,43,1,1,0,0,1,1,0,0,1,0,0,0
2352,2026-03-23 7:36,승,M. 브로조비치,LCM,9,7.3,0,1,0,0,0,0,0,0,0,0,0,0,5,3,60,0,4,3,60,3,1,0,0,0,0,0,0,0,0,0,0
2353,2026-03-23 7:36,승,헨릭 미키타리안,LS,10,8.4,0,3,0,0,0,0,0,0,0,0,0,0,9,8,88.9,0,6,6,222,1,0,0,0,0,0,0,0,0,0,0,0
2354,2026-03-23 7:36,승,마르쿠스 튀람,LW,8,8.5,4,0,5,5,0,0,0,0,0,0,0,0,7,7,100,0,4,4,111,5,1,1,0,0,0,0,0,0,0,0,0
2355,2026-03-23 7:36,승,하칸 찰하놀루,RCM,9,7.2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,6,6,110,2,2,0,0,0,0,0,0,0,0,0,0
2356,2026-03-23 7:36,승,마테오 다르미안,LWB,10,6.9,0,0,0,0,0,0,0,0,0,0,0,0,7,7,100,0,7,5,148,1,0,0,0,0,0,1,0,0,0,0,0
2357,2026-03-23 7:36,승,마이콘,CDM,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,2,1,2,0,1,1,0,0,1,0,0,0
2358,2026-03-23 7:36,승,파트리크 비에이라,LCB,9,6.2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,2,2,9,0,0,0,0,0,0,1,0,0,0,0,0
2359,2026-03-23 7:36,승,루이스 피구,RW,9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,8,7,87.5,0,3,3,23,2,1,0,0,0,0,0,0,0,0,0,0
2360,2026-03-23 7:36,승,덴젤 둠프리스,RCB,8,6.2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,0,2,2,15,2,1,2,0,1,0,0,0,0,0,0,0
2361,2026-03-23 7:36,승,앙드레 오나나,GK,9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2362,2026-03-23 7:28,패,루이스 피구,RM,9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,9,7,77.8,0,5,4,355,4,1,0,0,0,0,0,0,0,0,0,0
2363,2026-03-23 7:28,패,하칸 찰하놀루,RCM,9,7.3,1,0,1,1,0,0,0,0,0,0,0,0,15,15,100,0,8,8,129,2,0,1,0,1,1,2,0,1,0,0,0
2364,2026-03-23 7:28,패,라울 벨라노바,RB,10,5.3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,83.3,0,1,1,13,2,1,0,0,0,0,0,0,0,0,0,0
2365,2026-03-23 7:28,패,M. 브로조비치,LCM,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,22,20,90.9,0,10,9,117,6,3,0,0,1,0,0,0,0,0,0,0
2366,2026-03-23 7:28,패,헨릭 미키타리안,LM,10,5.9,0,0,0,0,0,0,0,0,0,0,0,0,12,11,91.7,0,5,3,102,3,1,1,0,0,0,0,0,0,0,0,0
2367,2026-03-23 7:28,패,마테오 다르미안,LB,10,6.9,0,1,0,0,0,0,0,0,0,0,0,0,11,9,81.8,0,6,6,241,2,1,1,1,0,0,0,0,0,0,0,0
2368,2026-03-23 7:28,패,마이콘,CF,9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,14,12,85.7,0,10,9,152,6,3,0,0,2,1,0,0,1,0,0,1
2369,2026-03-23 7:28,패,마르쿠스 튀람,LW,8,6.5,0,0,2,2,0,0,0,0,0,0,0,0,16,16,100,0,18,13,291,11,3,1,0,1,1,0,0,1,0,0,0
